VK,HT,FT,HT_normalized,FT_normalized,Injection
89,7,30,0.0013377926421404682,0.02533783783783784,1
48,13,18,0.005351170568561873,0.015202702702702704,1
38,5,25,0.0,0.021114864864864864,1
29,19,23,0.009364548494983277,0.019425675675675675,1
54,19,12,0.009364548494983277,0.010135135135135136,1
17,17,16,0.008026755852842809,0.013513513513513514,1
75,10,29,0.0033444816053511705,0.024493243243243243,1
66,15,15,0.006688963210702341,0.01266891891891892,1
48,12,15,0.0046822742474916385,0.01266891891891892,1
67,8,30,0.002006688963210702,0.02533783783783784,1
21,11,29,0.004013377926421404,0.024493243243243243,1
33,7,15,0.0013377926421404682,0.01266891891891892,1
20,16,20,0.007357859531772575,0.016891891891891893,1
61,6,20,0.0006688963210702341,0.016891891891891893,1
14,7,28,0.0013377926421404682,0.02364864864864865,1
49,19,30,0.009364548494983277,0.02533783783783784,1
46,18,11,0.008695652173913044,0.009290540540540541,1
90,20,13,0.010033444816053512,0.01097972972972973,1
34,15,20,0.006688963210702341,0.016891891891891893,1
58,8,12,0.002006688963210702,0.010135135135135136,1
38,14,14,0.006020066889632107,0.011824324324324325,1
50,11,27,0.004013377926421404,0.022804054054054054,1
25,18,24,0.008695652173913044,0.02027027027027027,1
63,16,29,0.007357859531772575,0.024493243243243243,1
29,6,23,0.0006688963210702341,0.019425675675675675,1
35,15,25,0.006688963210702341,0.021114864864864864,1
68,18,23,0.008695652173913044,0.019425675675675675,1
53,20,17,0.010033444816053512,0.014358108108108109,1
45,6,23,0.0006688963210702341,0.019425675675675675,1
18,10,12,0.0033444816053511705,0.010135135135135136,1
21,9,20,0.0026755852842809363,0.016891891891891893,1
60,5,30,0.0,0.02533783783783784,1
15,17,18,0.008026755852842809,0.015202702702702704,1
89,19,15,0.009364548494983277,0.01266891891891892,1
33,17,12,0.008026755852842809,0.010135135135135136,1
62,10,15,0.0033444816053511705,0.01266891891891892,1
42,12,14,0.0046822742474916385,0.011824324324324325,1
57,5,18,0.0,0.015202702702702704,1
75,8,16,0.002006688963210702,0.013513513513513514,1
14,13,14,0.005351170568561873,0.011824324324324325,1
68,9,23,0.0026755852842809363,0.019425675675675675,1
73,19,15,0.009364548494983277,0.01266891891891892,1
64,12,28,0.0046822742474916385,0.02364864864864865,1
77,13,27,0.005351170568561873,0.022804054054054054,1
72,16,14,0.007357859531772575,0.011824324324324325,1
42,18,21,0.008695652173913044,0.017736486486486486,1
54,6,20,0.0006688963210702341,0.016891891891891893,1
78,17,19,0.008026755852842809,0.016047297297297296,1
71,7,13,0.0013377926421404682,0.01097972972972973,1
26,9,22,0.0026755852842809363,0.018581081081081082,1
71,17,14,0.008026755852842809,0.011824324324324325,1
31,20,18,0.010033444816053512,0.015202702702702704,1
74,17,14,0.008026755852842809,0.011824324324324325,1
14,11,28,0.004013377926421404,0.02364864864864865,1
25,11,19,0.004013377926421404,0.016047297297297296,1
54,6,18,0.0006688963210702341,0.015202702702702704,1
64,17,10,0.008026755852842809,0.008445945945945946,1
81,16,15,0.007357859531772575,0.01266891891891892,1
28,11,26,0.004013377926421404,0.02195945945945946,1
54,17,24,0.008026755852842809,0.02027027027027027,1
37,5,25,0.0,0.021114864864864864,1
17,11,22,0.004013377926421404,0.018581081081081082,1
79,10,23,0.0033444816053511705,0.019425675675675675,1
90,9,29,0.0026755852842809363,0.024493243243243243,1
51,10,28,0.0033444816053511705,0.02364864864864865,1
46,20,19,0.010033444816053512,0.016047297297297296,1
23,19,24,0.009364548494983277,0.02027027027027027,1
55,20,12,0.010033444816053512,0.010135135135135136,1
69,16,15,0.007357859531772575,0.01266891891891892,1
71,15,23,0.006688963210702341,0.019425675675675675,1
42,10,25,0.0033444816053511705,0.021114864864864864,1
70,9,12,0.0026755852842809363,0.010135135135135136,1
62,10,13,0.0033444816053511705,0.01097972972972973,1
81,6,14,0.0006688963210702341,0.011824324324324325,1
26,9,29,0.0026755852842809363,0.024493243243243243,1
35,15,18,0.006688963210702341,0.015202702702702704,1
71,12,20,0.0046822742474916385,0.016891891891891893,1
18,10,22,0.0033444816053511705,0.018581081081081082,1
24,18,28,0.008695652173913044,0.02364864864864865,1
53,16,18,0.007357859531772575,0.015202702702702704,1
62,12,11,0.0046822742474916385,0.009290540540540541,1
73,14,17,0.006020066889632107,0.014358108108108109,1
81,9,22,0.0026755852842809363,0.018581081081081082,1
70,16,26,0.007357859531772575,0.02195945945945946,1
75,10,22,0.0033444816053511705,0.018581081081081082,1
23,6,14,0.0006688963210702341,0.011824324324324325,1
68,14,27,0.006020066889632107,0.022804054054054054,1
45,19,23,0.009364548494983277,0.019425675675675675,1
82,8,11,0.002006688963210702,0.009290540540540541,1
38,8,20,0.002006688963210702,0.016891891891891893,1
39,13,28,0.005351170568561873,0.02364864864864865,1
30,11,12,0.004013377926421404,0.010135135135135136,1
88,18,15,0.008695652173913044,0.01266891891891892,1
14,20,23,0.010033444816053512,0.019425675675675675,1
33,20,29,0.010033444816053512,0.024493243243243243,1
24,7,16,0.0013377926421404682,0.013513513513513514,1
67,7,14,0.0013377926421404682,0.011824324324324325,1
65,6,11,0.0006688963210702341,0.009290540540540541,1
30,8,24,0.002006688963210702,0.02027027027027027,1
52,19,12,0.009364548494983277,0.010135135135135136,1
46,11,19,0.004013377926421404,0.016047297297297296,1
29,17,20,0.008026755852842809,0.016891891891891893,1
21,19,30,0.009364548494983277,0.02533783783783784,1
44,19,13,0.009364548494983277,0.01097972972972973,1
15,9,27,0.0026755852842809363,0.022804054054054054,1
52,20,19,0.010033444816053512,0.016047297297297296,1
83,6,20,0.0006688963210702341,0.016891891891891893,1
50,8,11,0.002006688963210702,0.009290540540540541,1
48,19,19,0.009364548494983277,0.016047297297297296,1
42,10,23,0.0033444816053511705,0.019425675675675675,1
66,16,20,0.007357859531772575,0.016891891891891893,1
85,7,28,0.0013377926421404682,0.02364864864864865,1
27,7,14,0.0013377926421404682,0.011824324324324325,1
21,17,10,0.008026755852842809,0.008445945945945946,1
26,5,25,0.0,0.021114864864864864,1
30,15,12,0.006688963210702341,0.010135135135135136,1
24,19,10,0.009364548494983277,0.008445945945945946,1
73,8,29,0.002006688963210702,0.024493243243243243,1
44,20,20,0.010033444816053512,0.016891891891891893,1
37,11,14,0.004013377926421404,0.011824324324324325,1
22,11,11,0.004013377926421404,0.009290540540540541,1
